code_key;q1;q2;q3;q4;q4a;q6;q7;q8;q9;q10;q11;q12;q13;q14;q14a;q15;q16;q17;q18;q20;q21;q22;q22a;q22b;q23;q24;q39;q40;q41;q42;q43;q44;q45;q45a;q73;q74;table30_2
1400552;;;;;;;غار حراء;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400553;;;;;;;جزيرة العرب;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400554;;;;;;;الخضراء;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400555;;;;;;;الميثــاق;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400556;;;;;;;مراكش;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400557;;;;;;;السجاد;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400561;;;;;;;اشور;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400562;;;;;;;الوجدان;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400563;;;;;;;العـــزة (التربية الخاصة);4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400564;;;;;;;الحديبية;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400565;;;;;;;النجاح;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400566;;;;;;;التأخي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400567;;;;;;;السعادة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400568;;;;;;;ثورة العشرين;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400569;;;;;;;الخمائل;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400570;;;;;;;النبـــوغ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400571;;;;;;;الشهيد راهي عبد الواحد;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400572;;;;;;;النهروان;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400573;;;;;;;جنيـــن;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400574;;;;;;;الفضائل;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400575;;;;;;;ابن الهيثم;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400576;;;;;;;ابو تمام;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400577;;;;;;;البشائر;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400578;;;;;;;ابي فراس;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400579;;;;;;;الذهب;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400580;;;;;;;الحجاز;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400581;;;;;;;الكسائي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400582;;;;;;;بيروت;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400583;;;;;;;المدينة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400584;;;;;;;العرفان;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400585;;;;;;;القبس ( تربية خاصة );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400586;;;;;;;اليرموك;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400587;;;;;;;الاسراء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400588;;;;;;;حليمة السعدية;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400589;;;;;;;الهنـــاء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400590;;;;;;;السرور;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400591;;;;;;;نجـــد;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400592;;;;;;;سامراء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400593;;;;;;;الناصرة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400594;;;;;;;النشىء الجديد;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400595;;;;;;;العدنانية;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400596;;;;;;;زيد بن حارثة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400597;;;;;;;ابن الاثير ( تربية خاصة );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400598;;;;;;;الامجاد;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400599;;;;;;;المنـــار;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400600;;;;;;;فاطمة الزهراء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400601;;;;;;;ام البنين;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400602;;;;;;;نينـــوى;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400603;;;;;;;الزهاوي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400604;;;;;;;محمد الدرة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400605;;;;;;;الفاروق;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400606;;;;;;;الامـــل;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400607;;;;;;;حسان بن ثابت;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400608;;;;;;;الخندق;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400609;;;;;;;الامام الجواد;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400610;;;;;;;الشورى;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400611;;;;;;;الياسرية;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400612;;;;;;;البلاغة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400613;;;;;;;حطيــن ( تربية خاصة );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400614;;;;;;;النصــر;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400615;;;;;;;النسر العربي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400616;;;;;;;الثقـليـن;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400617;;;;;;;الجهــاد;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400618;;;;;;;القادسية;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400619;;;;;;;الامام العسكري;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400620;;;;;;;يافـــــا;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400621;;;;;;;الدار البيضاء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400622;;;;;;;غــــزة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400623;;;;;;;ليلة القدر;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400624;;;;;;;دير ياسين;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400625;;;;;;;الانفـــال;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400626;;;;;;;الثــــوار;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400627;;;;;;;عبد الصاحب دخيل ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400628;;;;;;;براثــــا;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400629;;;;;;;إعدادية الغدير المهنية المسائية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400630;;;;;;;ث . اكد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400631;;;;;;;ع . الكوفة  ( مركزية - علمي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400632;;;;;;;الرائـــد ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400633;;;;;;;محمد بن الحسن المثنى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400634;;;;;;;زهير بن القين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400635;;;;;;;الناصرية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400636;;;;;;;جنة المعلى ( التربية الخاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400637;;;;;;;اركان الكعبة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400638;;;;;;;المشرق العربي;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400639;;;;;;;احمد الوائلي ( تربية خاصة );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400640;;;;;;;البركات;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400643;;;;;;;الفيحــاء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400644;;;;;;;الســؤدد;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400646;;;;;;;الافـــاق;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400648;;;;;;;ع . اسماء بنت عميس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400649;;;;;;;ث . حذيفة بن اليمان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400650;;;;;;;م . وادي الرافدين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400651;;;;;;;م . 15 شعبان ( قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400652;;;;;;;ع . نور الحسين ( سادس ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400653;;;;;;;ث . الضحى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400654;;;;;;;م . القانتات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400655;;;;;;;م . الشهيد مهدي العطار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400656;;;;;;;ع . الحامدات ( سادس ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400657;;;;;;;م . ضيوف الرحمن;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400658;;;;;;;م . الشهيد عادل ناصر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400659;;;;;;;ع . الشهيد ماجد البدراوي ( سادس ادبي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400661;;;;;;;م . الشهيد مضر الجنابي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400662;;;;;;;ث . السهلة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400663;;;;;;;ع . الشهيد عباس كاظم مراد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400664;;;;;;;م . دجلة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400665;;;;;;;م . عثمان علي العبيدي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400666;;;;;;;ث . السيرة النبوية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400667;;;;;;;م . الوهابي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400668;;;;;;;م . يحيى بن زيد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400669;;;;;;;م . يعسوب الدين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400670;;;;;;;ع . مروج الذهب;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400671;;;;;;;ث . الاصلاح;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400672;;;;;;;م . الشهيد خضير جاسم العارضي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400674;;;;;;;م . المشهد الشريف;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400675;;;;;;;ث . الصالحين ( سادس ادبي );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400676;;;;;;;م . شهداء مؤته;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400677;;;;;;;م . الحيرة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400678;;;;;;;م . شهداء الكاظمية;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400679;;;;;;;م . جمانة بنت ابي طالب;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400680;;;;;;;م . بطل العلقمي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400681;;;;;;;م . السيد الحميري;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400682;;;;;;;الشهيد مؤمل الصدر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400683;;;;;;;البلد الأمين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400684;;;;;;;الولاية ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400685;;;;;;;ناشئة الليل ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400686;;;;;;;الشهيد جواد شبر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400688;;;;;;;الخشوع لليافعين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400689;;;;;;;الشهيد مصطفى الصدر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400690;;;;;;;سفينة النجاة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400691;;;;;;;اللؤلؤ المنثور ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400692;;;;;;;البهـــاء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400693;;;;;;;الطـــور;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400694;;;;;;;الشهيد عارف البصري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400695;;;;;;;الخاشعين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400696;;;;;;;العقيــدة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400698;;;;;;;الغســق;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400699;;;;;;;الاخـــاء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400700;;;;;;;م . ذي النفس الزكية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400701;;;;;;;ث . الشفق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400702;;;;;;;ع . هل أتى ( سادس ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400703;;;;;;;م . الحطيم (قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400704;;;;;;;ث . مطلع الفجر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400706;;;;;;;ث . النجف الاشرف للمتميزات ( قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400707;;;;;;;ث . النجف الاشرف للمتميزين( قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400708;;;;;;;م . بين الحرمين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400709;;;;;;;م . القوارير;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400710;;;;;;;م . الآمنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400711;;;;;;;خير البرية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400712;;;;;;;الدعاء المستجاب ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400713;;;;;;;المباهلـــة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400714;;;;;;;م . الصحف الأولى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400715;;;;;;;م . صفية بنت عبد المطلب;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400716;;;;;;;شمس الشموس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400717;;;;;;;الرضوية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400718;;;;;;;الشهيد علي الرماحي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400719;;;;;;;م . العابدات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400720;;;;;;;م . اوتاد الأرض;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400721;;;;;;;عبود غفلة ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400722;;;;;;;شيبة الحمد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400723;;;;;;;عدنان زوين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400724;;;;;;;مدينة العلم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400725;;;;;;;الأقمار المنيرة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400726;;;;;;;أعلام الدين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400727;;;;;;;البيت المعمور;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400728;;;;;;;النبراس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400729;;;;;;;أم أبيها;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400730;;;;;;;الرحيق;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400731;;;;;;;الوادي المقدس;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400732;;;;;;;زنة العرش;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400733;;;;;;;الأزل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400734;;;;;;;البقعة المباركة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400736;;;;;;;الأنجم الزاهرة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400737;;;;;;;الطارق;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400738;;;;;;;الشهب الثاقبة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400739;;;;;;;الرواسي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400740;;;;;;;ث . الشهيد عز الدين سليم ( سادس علمي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400742;;;;;;;الشهيد صاحب العامري;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400743;;;;;;;م . مرج البحرين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400744;;;;;;;الأطـــايب ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400745;;;;;;;م . المسجد النبوي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400746;;;;;;;م . عمود الدين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400747;;;;;;;المغفــــرة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400748;;;;;;;الاعتمـــاد ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400749;;;;;;;الأطهار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400750;;;;;;;الوارثين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400751;;;;;;;م . آدم;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400752;;;;;;;ع  .سدرة المنتهى ( مركزية - علمي و ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400753;;;;;;;مدرسة الموهوبين في النجف ( سادس علمي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400755;;;;;;;م . السمات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400756;;;;;;;الحور العين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400757;;;;;;;الصحـــوة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400758;;;;;;;الابتهـــاج;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400759;;;;;;;اسود الرافدين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400760;;;;;;;العسل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400761;;;;;;;حــــــواء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400762;;;;;;;الحواريون;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400763;;;;;;;القائـــــم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400764;;;;;;;البيـــداء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400766;;;;;;;هاجر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400767;;;;;;;رايات الحق;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400768;;;;;;;ث . الازهر الشريف;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400769;;;;;;;م . سيد البلغاء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400770;;;;;;;ث . اركان الهدى;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400773;;;;;;;عبد الله بن عباس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400774;;;;;;;جنة الزهراء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400775;;;;;;;ث . مهد الحضارات ( قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400776;;;;;;;ارض الانبياء ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400777;;;;;;;ع . الحدباء ( مركزية - علمي وادبي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400778;;;;;;;ث . المناجاة ( سادس أدبي );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400779;;;;;;;زهرة الوادي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400780;;;;;;;البشير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400781;;;;;;;م . بلاد النهرين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400782;;;;;;;ع . الابتهال ( سادس ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400783;;;;;;;م . البسملة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400784;;;;;;;ث . الصالحات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400785;;;;;;;الروافد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400787;;;;;;;ورقة بن نوفل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400788;;;;;;;الرميلة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400789;;;;;;;ث . ارض طوس المسائية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400790;;;;;;;ث . مصباح الرشاد المسائية ( سادس ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400791;;;;;;;ث . المرجان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400792;;;;;;;م . الوداد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400793;;;;;;;ث . الحرية المسائية  ( سادس ادبي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400794;;;;;;;طيور الجنة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400795;;;;;;;ع . سيد الانام ( سادس ادبي );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400796;;;;;;;ث.الشهيد فاضل ابو صيبع المسائية ( سادس علمي و ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400797;;;;;;;ع . المشكاة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400798;;;;;;;ع . عبد الله بن عبد المطلب;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400799;;;;;;;ع . اللوح المحفوظ ( سادس علمي وادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400800;;;;;;;ث . الفلك المسائية ( سادس ادبي );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400801;;;;;;;ث . تدمر المسائية  ( سادس علمي وادبي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400802;;;;;;;الدر المكنون;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400803;;;;;;;الوتر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400804;;;;;;;ث . الفيروز;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400806;;;;;;;الزقورة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400807;;;;;;;ث . صوت الحق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400808;;;;;;;السنبلة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400809;;;;;;;شجرة النبوة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400810;;;;;;;الركن اليماني;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400811;;;;;;;الجنائن المعلقة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400812;;;;;;;الحزام الاخضر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400813;;;;;;;السمو;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400814;;;;;;;الكنز;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400819;;;;;;;يثرب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400820;;;;;;;ث . العباسية المسائية  ( سادس علمي وادبي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400822;;;;;;;ث . السجايا الحسنة ( سادس علمي );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400823;;;;;;;الشهيد عبد الزهرة السلامي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400824;;;;;;;المؤاخاة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400827;;;;;;;ندى القلوب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400828;;;;;;;ال ابراهيم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400829;;;;;;;الصديقة الطاهرة ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400830;;;;;;;الشريعة ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400831;;;;;;;ال ياسين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400832;;;;;;;ال عمران;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400833;;;;;;;الفاضلات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400834;;;;;;;العهد ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400835;;;;;;;التقوى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400836;;;;;;;البينات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400837;;;;;;;العزية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400838;;;;;;;كفيلة الايتام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400839;;;;;;;دار العلم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400840;;;;;;;مكارم الاخلاق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400841;;;;;;;الليث الابيض;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400842;;;;;;;القسيم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400843;;;;;;;فاطمة الكبرى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400844;;;;;;;سيد الوصيين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400845;;;;;;;خد العذراء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400846;;;;;;;الطيبات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400847;;;;;;;ابو صخير ( تربية خاصة );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400848;;;;;;;الجوهرة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
